"","case_id","continuous_treat","binary_treat"
"1150","310207580225",3,1
"1151","311017590010",4,1
"1152","311017590020",4,1
"1153","311017590030",4,1
"1154","311017590042",4,1
"1155","311017590052",4,1
"1156","311017590064",4,1
"1157","311017590072",4,1
"1158","311017590094",4,1
"1159","311017590114",4,1
"1160","311017590127",4,1
"1161","311017590137",4,1
"1162","311017590146",4,1
"1163","311017590156",4,1
"1164","311017590176",4,1
"1165","311017590196",4,1
"1166","311017590206",4,1
"1167","311017600004",1,1
"1168","311017600008",1,1
"1169","311017600014",1,1
"1170","311017600023",1,1
"1171","311017600032",1,1
"1172","311017600037",1,1
"1173","311017600051",1,1
"1174","311017600060",1,1
"1175","311017600078",1,1
"1176","311017600088",1,1
"1177","311017600097",1,1
"1178","311017600106",1,1
"1179","311017600115",1,1
"1180","311017600125",1,1
"1181","311017600134",1,1
"1182","311017600143",1,1
"1183","311027610018",1,1
"1184","311027610055",1,1
"1185","311027610092",1,1
"1186","311027610110",1,1
"1187","311027610128",1,1
"1188","311027610147",1,1
"1189","311027610165",1,1
"1190","311027610184",1,1
"1191","311027610202",1,1
"1192","311027610220",1,1
"1193","311027610239",1,1
"1194","311027610257",1,1
"1195","311027610294",1,1
"1196","311027610330",1,1
"1197","311027610349",1,1
"1198","311027610385",1,1
"1199","311047620016",1,1
"1200","311047620032",1,1
"1201","311047620047",1,1
"1202","311047620063",1,1
"1203","311047620095",1,1
"1204","311047620111",1,1
"1205","311047620143",1,1
"1206","311047620158",1,1
"1207","311047620174",1,1
"1208","311047620206",1,1
"1209","311047620222",1,1
"1210","311047620238",1,1
"1211","311047620269",1,1
"1212","311047620285",1,1
"1213","311047620301",1,1
"1214","311047620332",1,1
"1215","311047630011",5,1
"1216","311047630012",5,1
"1217","311047630026",5,1
"1218","311047630040",5,1
"1219","311047630054",5,1
"1220","311047630057",5,1
"1221","311047630069",5,1
"1222","311047630083",5,1
"1223","311047630097",5,1
"1224","311047630111",5,1
"1225","311047630125",5,1
"1226","311047630140",5,1
"1227","311047630168",5,1
"1228","311047630182",5,1
"1229","311047630196",5,1
"1230","311047630225",5,1
"1231","311047640006",7,1
"1232","311047640015",7,1
"1233","311047640024",7,1
"1234","311047640033",7,1
"1235","311047640042",7,1
"1236","311047640051",7,1
"1237","311047640060",7,1
"1238","311047640069",7,1
"1239","311047640078",7,1
"1240","311047640087",7,1
"1241","311047640096",7,1
"1242","311047640105",7,1
"1243","311047640114",7,1
"1244","311047640123",7,1
"1245","311047640132",7,1
"1246","311047640141",7,1
"1247","311047650015",5,1
"1248","311047650031",5,1
"1249","311047650046",5,1
"1250","311047650078",5,1
"1251","311047650093",5,1
"1252","311047650108",5,1
"1253","311047650141",5,1
"1254","311047650156",5,1
"1255","311047650171",5,1
"1256","311047650203",5,1
"1257","311047650218",5,1
"1258","311047650234",5,1
"1259","311047650264",5,1
"1260","311047650279",5,1
"1261","311047650295",5,1
"1262","311047650325",5,1
"1263","311047660011",0,0
"1264","311047660024",0,0
"1265","311047660037",0,0
"1266","311047660049",0,0
"1267","311047660062",0,0
"1268","311047660075",0,0
"1269","311047660088",0,0
"1270","311047660101",0,0
"1271","311047660114",0,0
"1272","311047660127",0,0
"1273","311047660140",0,0
"1274","311047660152",0,0
"1275","311047660165",0,0
"1276","311047660178",0,0
"1277","311047660191",0,0
"1278","311047660204",0,0
"1279","311047670002",1,1
"1280","311047670004",1,1
"1281","311047670007",1,1
"1282","311047670009",1,1
"1283","311047670011",1,1
"1284","311047670013",1,1
"1285","311047670017",1,1
"1286","311047670019",1,1
"1287","311047670020",1,1
"1288","311047670022",1,1
"1289","311047670026",1,1
"1290","311047670028",1,1
"1291","311047670030",1,1
"1292","311047670031",1,1
"1293","311047670033",1,1
"1294","311047670035",1,1
"1295","311047680003",5,1
"1296","311047680018",5,1
"1297","311047680033",5,1
"1298","311047680048",5,1
"1299","311047680067",5,1
"1300","311047680079",5,1
"1301","311047680094",5,1
"1302","311047680109",5,1
"1303","311047680124",5,1
"1304","311047680139",5,1
"1305","311047680154",5,1
"1306","311047680169",5,1
"1307","311047680184",5,1
"1308","311047680199",5,1
"1309","311047680214",5,1
"1310","311047680229",5,1
"1311","311057690007",0,0
"1312","311057690014",0,0
"1313","311057690021",0,0
"1314","311057690036",0,0
"1315","311057690043",0,0
"1316","311057690051",0,0
"1317","311057690066",0,0
"1318","311057690073",0,0
"1319","311057690080",0,0
"1320","311057690095",0,0
"1321","311057690102",0,0
"1322","311057690109",0,0
"1323","311057690123",0,0
"1324","311057690130",0,0
"1325","311057690137",0,0
"1326","311057690152",0,0
"1327","311057700009",0,0
"1328","311057700020",0,0
"1329","311057700031",0,0
"1330","311057700043",0,0
"1331","311057700054",0,0
"1332","311057700065",0,0
"1333","311057700077",0,0
"1334","311057700088",0,0
"1335","311057700099",0,0
"1336","311057700110",0,0
"1337","311057700122",0,0
"1338","311057700133",0,0
"1339","311057700144",0,0
"1340","311057700156",0,0
"1341","311057700167",0,0
"1342","311057700178",0,0
"1343","311057710014",1,1
"1344","311057710028",1,1
"1345","311057710042",1,1
"1346","311057710061",1,1
"1347","311057710075",1,1
"1348","311057710089",1,1
"1349","311057710136",1,1
"1350","311057710150",1,1
"1351","311057710164",1,1
"1352","311057710211",1,1
"1353","311057710225",1,1
"1354","311057710239",1,1
"1355","311057710267",1,1
"1356","311057710280",1,1
"1357","311057710294",1,1
"1358","311057710308",1,1
"1359","311067720020",1,1
"1360","311067720045",1,1
"1361","311067720058",1,1
"1362","311067720071",1,1
"1363","311067720096",1,1
"1364","311067720121",1,1
"1365","311067720146",1,1
"1366","311067720172",1,1
"1367","311067720222",1,1
"1368","311067720247",1,1
"1369","311067720273",1,1
"1370","311067720298",1,1
"1371","311067720323",1,1
"1372","311067720348",1,1
"1373","311067720374",1,1
"1374","311067720399",1,1
"1375","311067730008",0,0
"1376","311067730023",0,0
"1377","311067730031",0,0
"1378","311067730039",0,0
"1379","311067730047",0,0
"1380","311067730054",0,0
"1381","311067730070",0,0
"1382","311067730078",0,0
"1383","311067730086",0,0
"1384","311067730102",0,0
"1385","311067730110",0,0
"1386","311067730117",0,0
"1387","311067730132",0,0
"1388","311067730140",0,0
"1389","311067730148",0,0
"1390","311067730163",0,0
"1391","311067740006",5,1
"1392","311067740017",5,1
"1393","311067740027",5,1
"1394","311067740038",5,1
"1395","311067740048",5,1
"1396","311067740059",5,1
"1397","311067740069",5,1
"1398","311067740080",5,1
"1399","311067740091",5,1
"1400","311067740101",5,1
"1401","311067740112",5,1
"1402","311067740122",5,1
"1403","311067740133",5,1
"1404","311067740143",5,1
"1405","311067740154",5,1
"1406","311067740164",5,1
"1407","311067750014",3,1
"1408","311067750028",3,1
"1409","311067750056",3,1
"1410","311067750070",3,1
"1411","311067750083",3,1
"1412","311067750097",3,1
"1413","311067750112",3,1
"1414","311067750125",3,1
"1415","311067750168",3,1
"1416","311067750195",3,1
"1417","311067750223",3,1
"1418","311067750236",3,1
"1419","311067750250",3,1
"1420","311067750264",3,1
"1421","311067750278",3,1
"1422","311067750291",3,1
"1423","311067760003",1,1
"1424","311067760006",1,1
"1425","311067760009",1,1
"1426","311067760010",1,1
"1427","311067760013",1,1
"1428","311067760016",1,1
"1429","311067760020",1,1
"1430","311067760023",1,1
"1431","311067760026",1,1
"1432","311067760030",1,1
"1433","311067760031",1,1
"1434","311067760037",1,1
"1435","311067760043",1,1
"1436","311067760047",1,1
"1437","311067760050",1,1
"1438","311067760053",1,1
"1439","311077770016",1,1
"1440","311077770032",1,1
"1441","311077770048",1,1
"1442","311077770082",1,1
"1443","311077770098",1,1
"1444","311077770114",1,1
"1445","311077770148",1,1
"1446","311077770164",1,1
"1447","311077770180",1,1
"1448","311077770214",1,1
"1449","311077770230",1,1
"1450","311077770246",1,1
"1451","311077770278",1,1
"1452","311077770295",1,1
"1453","311077770311",1,1
"1454","311077770343",1,1
"1455","311087780010",0,0
"1456","311087780025",0,0
"1457","311087780040",0,0
"1458","311087780055",0,0
"1459","311087780070",0,0
"1460","311087780084",0,0
"1461","311087780099",0,0
"1462","311087780114",0,0
"1463","311087780129",0,0
"1464","311087780144",0,0
"1465","311087780158",0,0
"1466","311087780173",0,0
"1467","311087780188",0,0
"1468","311087780203",0,0
"1469","311087780218",0,0
"1470","311087780233",0,0
"1471","311097790011",0,0
"1472","311097790021",0,0
"1473","311097790038",0,0
"1474","311097790043",0,0
"1475","311097790064",0,0
"1476","311097790074",0,0
"1477","311097790085",0,0
"1478","311097790096",0,0
"1479","311097790106",0,0
"1480","311097790117",0,0
"1481","311097790138",0,0
"1482","311097790149",0,0
"1483","311097790159",0,0
"1484","311097790180",0,0
"1485","311097790191",0,0
"1486","311097790202",0,0
"1487","311107800006",0,0
"1488","311107800015",0,0
"1489","311107800024",0,0
"1490","311107800033",0,0
"1491","311107800042",0,0
"1492","311107800051",0,0
"1493","311107800060",0,0
"1494","311107800069",0,0
"1495","311107800077",0,0
"1496","311107800086",0,0
"1497","311107800095",0,0
"1498","311107800104",0,0
"1499","311107800113",0,0
"1500","311107800122",0,0
"1501","311107800131",0,0
"1502","311107800140",0,0
"1503","311207810008",0,0
"1504","311207810017",0,0
"1505","311207810034",0,0
"1506","311207810043",0,0
"1507","311207810051",0,0
"1508","311207810060",0,0
"1509","311207810077",0,0
"1510","311207810085",0,0
"1511","311207810094",0,0
"1512","311207810111",0,0
"1513","311207810120",0,0
"1514","311207810128",0,0
"1515","311207810145",0,0
"1516","311207810153",0,0
"1517","311207810162",0,0
"1518","311207810179",0,0
"1519","311207820016",1,1
"1520","311207820034",1,1
"1521","311207820051",1,1
"1522","311207820069",1,1
"1523","311207820086",1,1
"1524","311207820104",1,1
"1525","311207820121",1,1
"1526","311207820139",1,1
"1527","311207820156",1,1
"1528","311207820174",1,1
"1529","311207820191",1,1
"1530","311207820209",1,1
"1531","311207820226",1,1
"1532","311207820244",1,1
"1533","311207820261",1,1
"1534","311207820279",1,1
"1535","314318310006",0,0
"1536","314318310018",0,0
"1537","314318310031",0,0
"1538","314318310038",0,0
"1539","314318310044",0,0
"1540","314318310051",0,0
"1541","314318310057",0,0
"1542","314318310063",0,0
"1543","314318310069",0,0
"1544","314318310076",0,0
"1545","314318310082",0,0
"1546","314318310088",0,0
"1547","314318310094",0,0
"1548","314318310113",0,0
"1549","314318310119",0,0
"1550","314318310131",0,0
"1551","314318320013",0,0
"1552","314318320032",0,0
"1553","314318320051",0,0
"1554","314318320071",0,0
"1555","314318320090",0,0
"1556","314318320109",0,0
"1557","314318320128",0,0
"1558","314318320148",0,0
"1559","314318320167",0,0
"1560","314318320186",0,0
"1561","314318320205",0,0
"1562","314318320225",0,0
"1563","314318320244",0,0
"1564","314318320263",0,0
"1565","314318320282",0,0
"1566","314318320302",0,0
"1567","314328330031",0,0
"1568","314328330094",0,0
"1569","314328330157",0,0
"1570","314328330188",0,0
"1571","314328330220",0,0
"1572","314328330252",0,0
"1573","314328330283",0,0
"1574","314328330314",0,0
"1575","314328330346",0,0
"1576","314328330409",0,0
"1577","314328330440",0,0
"1578","314328330471",0,0
"1579","314328330503",0,0
"1580","314328330534",0,0
"1581","314328330565",0,0
"1582","314328330659",0,0
"1583","314328340002",0,0
"1584","314328340008",0,0
"1585","314328340009",0,0
"1586","314328340014",0,0
"1587","314328340019",0,0
"1588","314328340025",0,0
"1589","314328340027",0,0
"1590","314328340031",0,0
"1591","314328340042",0,0
"1592","314328340045",0,0
"1593","314328340048",0,0
"1594","314328340065",0,0
"1595","314328340071",0,0
"1596","314328340077",0,0
"1597","314328340083",0,0
"1598","314328340088",0,0
"1599","314348350018",0,0
"1600","314348350027",0,0
"1601","314348350037",0,0
"1602","314348350046",0,0
"1603","314348350055",0,0
"1604","314348350064",0,0
"1605","314348350073",0,0
"1606","314348350082",0,0
"1607","314348350091",0,0
"1608","314348350100",0,0
"1609","314348350119",0,0
"1610","314348350146",0,0
"1611","314348350155",0,0
"1612","314348350164",0,0
"1613","314348350173",0,0
"1614","314348350192",0,0
"1615","314358360012",0,0
"1616","314358360031",0,0
"1617","314358360039",0,0
"1618","314358360050",0,0
"1619","314358360069",0,0
"1620","314358360089",0,0
"1621","314358360100",0,0
"1622","314358360108",0,0
"1623","314358360127",0,0
"1624","314358360146",0,0
"1625","314358360161",0,0
"1626","314358360184",0,0
"1627","314358360242",0,0
"1628","314358360261",0,0
"1629","314358360280",0,0
"1630","314358360299",0,0
"1631","314358370020",0,0
"1632","314358370022",0,0
"1633","314358370043",0,0
"1634","314358370065",0,0
"1635","314358370088",0,0
"1636","314358370110",0,0
"1637","314358370131",0,0
"1638","314358370153",0,0
"1639","314358370176",0,0
"1640","314358370329",0,0
"1641","314358370350",0,0
"1642","314358370394",0,0
"1643","314358370415",0,0
"1644","314358370437",0,0
"1645","314358370459",0,0
"1646","314358380003",0,0
"1647","314358380010",0,0
"1648","314358380021",0,0
"1649","314358380032",0,0
"1650","314358380038",0,0
"1651","314358380043",0,0
"1652","314358380053",0,0
"1653","314358380064",0,0
"1654","314358380075",0,0
"1655","314358380097",0,0
"1656","314358380108",0,0
"1657","314358380118",0,0
"1658","314358380129",0,0
"1659","314358380140",0,0
"1660","314358380151",0,0
"1661","314358380162",0,0
"1662","314358380172",0,0
"1663","314358390015",0,0
"1664","314358390030",0,0
"1665","314358390045",0,0
"1666","314358390060",0,0
"1667","314358390090",0,0
"1668","314358390105",0,0
"1669","314358390136",0,0
"1670","314358390151",0,0
"1671","314358390166",0,0
"1672","314358390196",0,0
"1673","314358390211",0,0
"1674","314358390226",0,0
"1675","314358390256",0,0
"1676","314358390271",0,0
"1677","314358390286",0,0
"1678","314358390316",0,0
"1679","314368400018",0,0
"1680","314368400033",0,0
"1681","314368400043",0,0
"1682","314368400049",0,0
"1683","314368400065",0,0
"1684","314368400081",0,0
"1685","314368400094",0,0
"1686","314368400096",0,0
"1687","314368400112",0,0
"1688","314368400128",0,0
"1689","314368400144",0,0
"1690","314368400159",0,0
"1691","314368400175",0,0
"1692","314368400191",0,0
"1693","314368400207",0,0
"1694","314368400222",0,0
"1695","314368410031",0,0
"1696","314368410046",0,0
"1697","314368410062",0,0
"1698","314368410078",0,0
"1699","314368410093",0,0
"1700","314368410125",0,0
"1701","314368410140",0,0
"1702","314368410155",0,0
"1703","314368410171",0,0
"1704","314368410203",0,0
"1705","314368410218",0,0
"1706","314368410233",0,0
"1707","314368410248",0,0
"1708","314368410279",0,0
"1709","314368410294",0,0
"1710","314368410309",0,0
"1711","314378420001",0,0
"1712","314378420008",0,0
"1713","314378420016",0,0
"1714","314378420017",0,0
"1715","314378420023",0,0
"1716","314378420031",0,0
"1717","314378420039",0,0
"1718","314378420041",0,0
"1719","314378420054",0,0
"1720","314378420069",0,0
"1721","314378420076",0,0
"1722","314378420084",0,0
"1723","314378420092",0,0
"1724","314378420099",0,0
"1725","314378420107",0,0
"1726","314378420114",0,0
"1727","314388430032",0,0
"1728","314388430049",0,0
"1729","314388430065",0,0
"1730","314388430081",0,0
"1731","314388430097",0,0
"1732","314388430113",0,0
"1733","314388430130",0,0
"1734","314388430146",0,0
"1735","314388430178",0,0
"1736","314388430195",0,0
"1737","314388430211",0,0
"1738","314388430227",0,0
"1739","314388430243",0,0
"1740","314388430275",0,0
"1741","314388430292",0,0
"1742","314388430340",0,0
"1743","314388440004",0,0
"1744","314388440006",0,0
"1745","314388440009",0,0
"1746","314388440015",0,0
"1747","314388440021",0,0
"1748","314388440024",0,0
"1749","314388440037",0,0
"1750","314388440043",0,0
"1751","314388440048",0,0
"1752","314388440054",0,0
"1753","314388440060",0,0
"1754","314388440065",0,0
"1755","314388440071",0,0
"1756","314388440076",0,0
"1757","314388440082",0,0
"1758","314388440087",0,0
"1759","314388450011",0,0
"1760","314388450034",0,0
"1761","314388450046",0,0
"1762","314388450057",0,0
"1763","314388450069",0,0
"1764","314388450080",0,0
"1765","314388450115",0,0
"1766","314388450126",0,0
"1767","314388450138",0,0
"1768","314388450150",0,0
"1769","314388450161",0,0
"1770","314388450172",0,0
"1771","314388450207",0,0
"1772","314388450218",0,0
"1773","314388450230",0,0
"1774","314388450241",0,0
"1775","314398460001",0,0
"1776","314398460017",0,0
"1777","314398460027",0,0
"1778","314398460034",0,0
"1779","314398460037",0,0
"1780","314398460047",0,0
"1781","314398460058",0,0
"1782","314398460066",0,0
"1783","314398460068",0,0
"1784","314398460088",0,0
"1785","314398460099",0,0
"1786","314398460109",0,0
"1787","314398460129",0,0
"1788","314398460139",0,0
"1789","314398460149",0,0
"1790","314398460160",0,0
"1791","314408470003",0,0
"1792","314408470006",0,0
"1793","314408470008",0,0
"1794","314408470012",0,0
"1795","314408470014",0,0
"1796","314408470017",0,0
"1797","314408470032",0,0
"1798","314408470038",0,0
"1799","314408470040",0,0
"1800","314408470043",0,0
"1801","314408470049",0,0
"1802","314408470051",0,0
"1803","314408470054",0,0
"1804","314408470057",0,0
"1805","314408470060",0,0
"1806","314418480011",0,0
"1807","314418480024",0,0
"1808","314418480038",0,0
"1809","314418480051",0,0
"1810","314418480065",0,0
"1811","314418480078",0,0
"1812","314418480091",0,0
"1813","314418480105",0,0
"1814","314418480118",0,0
"1815","314418480131",0,0
"1816","314418480145",0,0
"1817","314418480158",0,0
"1818","314418480172",0,0
"1819","314418480185",0,0
"1820","314418480198",0,0
"1821","314418480212",0,0
"1822","314418490011",0,0
"1823","314418490017",0,0
"1824","314418490023",0,0
"1825","314418490028",0,0
"1826","314418490039",0,0
"1827","314418490045",0,0
"1828","314418490051",0,0
"1829","314418490057",0,0
"1830","314418490062",0,0
"1831","314418490074",0,0
"1832","314418490079",0,0
"1833","314418490085",0,0
"1834","314418490096",0,0
"1835","314418490101",0,0
"1836","314418490107",0,0
"1837","314418490118",0,0
"1838","314428500003",0,0
"1839","314428500012",0,0
"1840","314428500022",0,0
"1841","314428500041",0,0
"1842","314428500051",0,0
"1843","314428500061",0,0
"1844","314428500070",0,0
"1845","314428500080",0,0
"1846","314428500090",0,0
"1847","314428500099",0,0
"1848","314428500109",0,0
"1849","314428500119",0,0
"1850","314428500128",0,0
"1851","314428500138",0,0
"1852","314428500148",0,0
"1853","314428510007",0,0
"1854","314428510009",0,0
"1855","314428510015",0,0
"1856","314428510032",0,0
"1857","314428510040",0,0
"1858","314428510049",0,0
"1859","314428510057",0,0
"1860","314428510066",0,0
"1861","314428510074",0,0
"1862","314428510082",0,0
"1863","314428510091",0,0
"1864","314428510099",0,0
"1865","314428510108",0,0
"1866","314428510116",0,0
"1867","314428510125",0,0
"1868","314428510133",0,0
"1869","314438520009",0,0
"1870","314438520026",0,0
"1871","314438520043",0,0
"1872","314438520059",0,0
"1873","314438520076",0,0
"1874","314438520093",0,0
"1875","314438520109",0,0
"1876","314438520126",0,0
"1877","314438520143",0,0
"1878","314438520160",0,0
"1879","314438520176",0,0
"1880","314438520193",0,0
"1881","314438520210",0,0
"1882","314438520226",0,0
"1883","314438520243",0,0
"1884","314438520260",0,0
"1885","314438530006",0,0
"1886","314438530012",0,0
"1887","314438530018",0,0
"1888","314438530024",0,0
"1889","314438530036",0,0
"1890","314438530041",0,0
"1891","314438530048",0,0
"1892","314438530054",0,0
"1893","314438530057",0,0
"1894","314438530065",0,0
"1895","314438530078",0,0
"1896","314438530083",0,0
"1897","314438530089",0,0
"1898","314438530107",0,0
"1899","314438530113",0,0
"1900","314438530124",0,0
"1901","314448540011",0,0
"1902","314448540031",0,0
"1903","314448540050",0,0
"1904","314448540069",0,0
"1905","314448540089",0,0
"1906","314448540102",0,0
"1907","314448540108",0,0
"1908","314448540147",0,0
"1909","314448540166",0,0
"1910","314448540185",0,0
"1911","314448540205",0,0
"1912","314448540224",0,0
"1913","314448540243",0,0
"1914","314448540262",0,0
"1915","314448540282",0,0
"1916","314448540301",0,0
"1917","303015310005",0,0
"1918","303015310009",0,0
"1919","303015310014",0,0
"1920","303015310017",0,0
"1921","303015310020",0,0
"1922","303015310023",0,0
"1923","303015310053",0,0
"1924","303015310056",0,0
"1925","303015310062",0,0
"1926","303015310083",0,0
"1927","303015310090",0,0
"1928","303015310100",0,0
"1929","303015310143",0,0
"1930","303015310189",0,0
"1931","303015310190",0,0
"1932","303015310194",0,0
"1933","303025320005",8,1
"1934","303025320015",8,1
"1935","303025320043",8,1
"1936","303025320062",8,1
"1937","303025320071",8,1
"1938","303025320091",8,1
"1939","303025320100",8,1
"1940","303025320118",8,1
"1941","303025320127",8,1
"1942","303025320136",8,1
"1943","303025320145",8,1
"1944","303025320154",8,1
"1945","303025320163",8,1
"1946","303025320173",8,1
"1947","303025320182",8,1
"1948","303025320191",8,1
"1949","303025330030",3,1
"1950","303025330041",3,1
"1951","303025330073",3,1
"1952","303025330136",3,1
"1953","303025330151",3,1
"1954","303025330210",3,1
"1955","303025330224",3,1
"1956","303025330281",3,1
"1957","303025330295",3,1
"1958","303025330307",3,1
"1959","303025330315",3,1
"1960","303025330355",3,1
"1961","303025330371",3,1
"1962","303025330387",3,1
"1963","303025330411",3,1
"1964","303025330412",3,1
"1965","303025340001",0,0
"1966","303025340006",0,0
"1967","303025340009",0,0
"1968","303025340050",0,0
"1969","303025340056",0,0
"1970","303025340076",0,0
"1971","303025340081",0,0
"1972","303025340082",0,0
"1973","303025340093",0,0
"1974","303025340106",0,0
"1975","303025340138",0,0
"1976","303025340143",0,0
"1977","303025340156",0,0
"1978","303025340165",0,0
"1979","303025340186",0,0
"1980","303025340196",0,0
"1981","303025350063",7,1
"1982","303025350064",7,1
"1983","303025350085",7,1
"1984","303025350103",7,1
"1985","303025350157",7,1
"1986","303025350174",7,1
"1987","303025350187",7,1
"1988","303025350212",7,1
"1989","303025350228",7,1
"1990","303025350234",7,1
"1991","303025350249",7,1
"1992","303025350250",7,1
"1993","303025350277",7,1
"1994","303025350279",7,1
"1995","303025350413",7,1
"1996","303025350433",7,1
"1997","303025360003",3,1
"1998","303025360010",3,1
"1999","303025360025",3,1
"2000","303025360033",3,1
"2001","303025360046",3,1
"2002","303025360048",3,1
"2003","303025360069",3,1
"2004","303025360092",3,1
"2005","303025360096",3,1
"2006","303025360107",3,1
"2007","303025360110",3,1
"2008","303025360118",3,1
"2009","303025360124",3,1
"2010","303025360133",3,1
"2011","303025360135",3,1
"2012","303025360136",3,1
"2013","303045370005",0,0
"2014","303045370016",0,0
"2015","303045370043",0,0
"2016","303045370064",0,0
"2017","303045370079",0,0
"2018","303045370164",0,0
"2019","303045370189",0,0
"2020","303045370190",0,0
"2021","303045370231",0,0
"2022","303045370248",0,0
"2023","303045370295",0,0
"2024","303045370345",0,0
"2025","303045370368",0,0
"2026","303045370390",0,0
"2027","303045370414",0,0
"2028","303045370439",0,0
"2029","303045380002",0,0
"2030","303045380012",0,0
"2031","303045380047",0,0
"2032","303045380057",0,0
"2033","303045380094",0,0
"2034","303045380104",0,0
"2035","303045380126",0,0
"2036","303045380134",0,0
"2037","303045380166",0,0
"2038","303045380178",0,0
"2039","303045380183",0,0
"2040","303045380185",0,0
"2041","303045380194",0,0
"2042","303045380213",0,0
"2043","303045380223",0,0
"2044","303045380243",0,0
"2045","303055390011",0,0
"2046","303055390016",0,0
"2047","303055390035",0,0
"2048","303055390038",0,0
"2049","303055390046",0,0
"2050","303055390047",0,0
"2051","303055390053",0,0
"2052","303055390064",0,0
"2053","303055390069",0,0
"2054","303055390079",0,0
"2055","303055390097",0,0
"2056","303055390157",0,0
"2057","303055390183",0,0
"2058","303055390201",0,0
"2059","303055390208",0,0
"2060","303055390219",0,0
"2061","303055400004",0,0
"2062","303055400012",0,0
"2063","303055400013",0,0
"2064","303055400033",0,0
"2065","303055400042",0,0
"2066","303055400046",0,0
"2067","303055400049",0,0
"2068","303055400091",0,0
"2069","303055400129",0,0
"2070","303055400153",0,0
"2071","303055400176",0,0
"2072","303055400181",0,0
"2073","303055400216",0,0
"2074","303055400222",0,0
"2075","303055400223",0,0
"2076","303055400245",0,0
"2077","303065410014",0,0
"2078","303065410023",0,0
"2079","303065410031",0,0
"2080","303065410036",0,0
"2081","303065410039",0,0
"2082","303065410043",0,0
"2083","303065410056",0,0
"2084","303065410060",0,0
"2085","303065410064",0,0
"2086","303065410068",0,0
"2087","303065410072",0,0
"2088","303065410080",0,0
"2089","303065410089",0,0
"2090","303065410093",0,0
"2091","303065410099",0,0
"2092","303065410103",0,0
"2093","303065420045",0,0
"2094","303065420079",0,0
"2095","303065420084",0,0
"2096","303065420089",0,0
"2097","303065420098",0,0
"2098","303065420154",0,0
"2099","303065420189",0,0
"2100","303065420196",0,0
"2101","303065420223",0,0
"2102","303065420234",0,0
"2103","303065420237",0,0
"2104","303065420249",0,0
"2105","303065420270",0,0
"2106","303065420293",0,0
"2107","303065420311",0,0
"2108","303065420331",0,0
"2109","303075430005",0,0
"2110","303075430013",0,0
"2111","303075430020",0,0
"2112","303075430029",0,0
"2113","303075430037",0,0
"2114","303075430052",0,0
"2115","303075430059",0,0
"2116","303075430066",0,0
"2117","303075430073",0,0
"2118","303075430080",0,0
"2119","303075430087",0,0
"2120","303075430095",0,0
"2121","303075430102",0,0
"2122","303075430109",0,0
"2123","303075430116",0,0
"2124","303075430123",0,0
"2125","303075440020",1,1
"2126","303075440034",1,1
"2127","303075440052",1,1
"2128","303075440056",1,1
"2129","303075440067",1,1
"2130","303075440070",1,1
"2131","303075440071",1,1
"2132","303075440073",1,1
"2133","303075440097",1,1
"2134","303075440106",1,1
"2135","303075440123",1,1
"2136","303075440134",1,1
"2137","303075440166",1,1
"2138","303075440171",1,1
"2139","303075440173",1,1
"2140","303075440199",1,1
"2141","303075450001",0,0
"2142","303075450011",0,0
"2143","303075450014",0,0
"2144","303075450016",0,0
"2145","303075450019",0,0
"2146","303075450021",0,0
"2147","303075450030",0,0
"2148","303075450033",0,0
"2149","303075450041",0,0
"2150","303075450058",0,0
"2151","303075450067",0,0
"2152","303075450079",0,0
"2153","303075450080",0,0
"2154","303075450091",0,0
"2155","303075450094",0,0
"2156","303075450101",0,0
"2157","303075460001",0,0
"2158","303075460027",0,0
"2159","303075460041",0,0
"2160","303075460047",0,0
"2161","303075460069",0,0
"2162","303075460091",0,0
"2163","303075460116",0,0
"2164","303075460178",0,0
"2165","303075460179",0,0
"2166","303075460225",0,0
"2167","303075460272",0,0
"2168","303075460293",0,0
"2169","303075460381",0,0
"2170","303075460401",0,0
"2171","303075460403",0,0
"2172","303075460414",0,0
"2173","303075470005",0,0
"2174","303075470009",0,0
"2175","303075470014",0,0
"2176","303075470026",0,0
"2177","303075470054",0,0
"2178","303075470058",0,0
"2179","303075470072",0,0
"2180","303075470083",0,0
"2181","303075470103",0,0
"2182","303075470106",0,0
"2183","303075470116",0,0
"2184","303075470125",0,0
"2185","303075470127",0,0
"2186","303075470129",0,0
"2187","303075470152",0,0
"2188","303075470162",0,0
"2189","303085480036",0,0
"2190","303085480061",0,0
"2191","303085480062",0,0
"2192","303085480072",0,0
"2193","303085480133",0,0
"2194","303085480143",0,0
"2195","303085480149",0,0
"2196","303085480154",0,0
"2197","303085480155",0,0
"2198","303085480158",0,0
"2199","303085480171",0,0
"2200","303085480174",0,0
"2201","303085480214",0,0
"2202","303085480215",0,0
"2203","303085480217",0,0
"2204","303085480225",0,0
"2205","303095490009",0,0
"2206","303095490034",0,0
"2207","303095490040",0,0
"2208","303095490047",0,0
"2209","303095490077",0,0
"2210","303095490079",0,0
"2211","303095490098",0,0
"2212","303095490161",0,0
"2213","303095490172",0,0
"2214","303095490197",0,0
"2215","303095490199",0,0
"2216","303095490224",0,0
"2217","303095490234",0,0
"2218","303095490239",0,0
"2219","303095490257",0,0
"2220","303095490264",0,0
"2221","303095500017",0,0
"2222","303095500063",0,0
"2223","303095500077",0,0
"2224","303095500115",0,0
